"days.since.exposed","fever","meanIncubate","outcome","yymin","yymax"
9.7,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.74279082855638,0.783402802994847
9.7,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.783402802994847,1
9.8,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.511349583597128
9.8,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.511349583597128,0.535782104417271
9.8,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.535782104417271,0.535782104417271
9.8,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.535782104417271,0.535782104417271
9.8,"25% subclinical","Mean incubation 4.5d","missed: had both",0.535782104417271,0.568654577648515
9.8,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.568654577648515,0.743974434881816
9.8,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.743974434881816,0.784399524111003
9.8,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.784399524111003,1
9.9,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.51217234398984
9.9,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.51217234398984,0.536563726790348
9.9,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.536563726790348,0.536563726790348
9.9,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.536563726790348,0.536563726790348
9.9,"25% subclinical","Mean incubation 4.5d","missed: had both",0.536563726790348,0.569489091761123
9.9,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.569489091761123,0.745091038271926
9.9,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.745091038271926,0.785339821702674
9.9,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.785339821702674,1
10,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.512948288624468
10,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.512948288624468,0.537300874193244
10,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.537300874193244,0.537300874193244
10,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.537300874193244,0.537300874193244
10,"25% subclinical","Mean incubation 4.5d","missed: had both",0.537300874193244,0.570276121319103
10,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.570276121319103,0.746144105990349
10,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.746144105990349,0.78622661557082
10,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.78622661557082,1
10.1,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.513679859607818
10.1,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.513679859607818,0.537995866627427
10.1,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.537995866627427,0.537995866627427
10.1,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.537995866627427,0.537995866627427
10.1,"25% subclinical","Mean incubation 4.5d","missed: had both",0.537995866627427,0.571018143316501
10.1,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.571018143316501,0.747136952324896
10.1,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.747136952324896,0.787062696694649
10.1,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.787062696694649,1
10.2,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.514369389652587
10.2,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.514369389652587,0.538650920169957
10.2,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.538650920169957,0.538650920169957
10.2,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.538650920169957,0.538650920169957
10.2,"25% subclinical","Mean incubation 4.5d","missed: had both",0.538650920169957,0.571717523790481
10.2,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.571717523790481,0.748072743099939
10.2,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.748072743099939,0.787850731031528
10.2,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.787850731031528,1
10.3,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.515019105459502
10.3,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.515019105459502,0.539268150186527
10.3,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.539268150186527,0.539268150186527
10.3,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.539268150186527,0.539268150186527
10.3,"25% subclinical","Mean incubation 4.5d","missed: had both",0.539268150186527,0.57237652125178
10.3,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.57237652125178,0.748954500266466
10.3,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.748954500266466,0.788593263382288
10.3,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.788593263382288,1
10.4,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.515631131136618
10.4,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.515631131136618,0.539849574579787
10.4,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.539849574579787,0.539849574579787
10.4,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.539849574579787,0.539849574579787
10.4,"25% subclinical","Mean incubation 4.5d","missed: had both",0.539849574579787,0.572997290152855
10.4,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.572997290152855,0.749785106542553
10.4,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.749785106542553,0.789292721298992
10.4,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.789292721298992,1
10.5,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.51620749163776
10.5,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.51620749163776,0.540397117055872
10.5,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.540397117055872,0.540397117055872
10.5,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.540397117055872,0.540397117055872
10.5,"25% subclinical","Mean incubation 4.5d","missed: had both",0.540397117055872,0.573581884375443
10.5,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.573581884375443,0.750567310079818
10.5,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.750567310079818,0.789951419014583
10.5,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.789951419014583,1
10.6,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.516750116204019
10.6,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.516750116204019,0.540912610393818
10.6,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.540912610393818,0.540912610393818
10.6,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.540912610393818,0.540912610393818
10.6,"25% subclinical","Mean incubation 4.5d","missed: had both",0.540912610393818,0.574132260721219
10.6,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.574132260721219,0.751303729134026
10.6,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.751303729134026,0.790571561376022
10.6,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.790571561376022,1
10.7,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.517260841793984
10.7,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.517260841793984,0.541397799704285
10.7,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.541397799704285,0.541397799704285
10.7,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.541397799704285,0.541397799704285
10.7,"25% subclinical","Mean incubation 4.5d","missed: had both",0.541397799704285,0.574650282391041
10.7,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.574650282391041,0.751996856720407
10.7,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.751996856720407,0.791155247764553
10.7,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.791155247764553,1
10.8,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.517741416490044
10.8,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.517741416490044,0.541854345665542
10.8,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.541854345665542,0.541854345665542
10.8,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.541854345665542,0.541854345665542
10.8,"25% subclinical","Mean incubation 4.5d","missed: had both",0.541854345665542,0.575137722439902
10.8,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.575137722439902,0.752649065236489
10.8,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.752649065236489,0.791704475988622
10.8,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.791704475988622,1
10.9,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.518193502869602
10.9,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.518193502869602,0.542283827726122
10.9,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.542283827726122,0.542283827726122
10.9,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.542283827726122,0.542283827726122
10.9,"25% subclinical","Mean incubation 4.5d","missed: had both",0.542283827726122,0.575596267196311
10.9,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.575596267196311,0.753262611037317
10.9,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.753262611037317,0.792221146136688
10.9,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.792221146136688,1
11,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.518618681331446
11,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.518618681331446,0.542687747264873
11,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.542687747264873,0.542687747264873
11,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.542687747264873,0.542687747264873
11,"25% subclinical","Mean incubation 4.5d","missed: had both",0.542687747264873,0.576027519636181
11,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.576027519636181,0.753839638949819
11,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.753839638949819,0.792707064378795
11,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.792707064378795,1
11.1,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.519018453368819
11.1,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.519018453368819,0.543067530700378
11.1,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.543067530700378,0.543067530700378
11.1,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.543067530700378,0.543067530700378
11.1,"25% subclinical","Mean incubation 4.5d","missed: had both",0.543067530700378,0.576433002702659
11.1,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.576433002702659,0.754382186714825
11.1,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.754382186714825,0.793163946707221
11.1,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.793163946707221,1
11.2,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.519394244781894
11.2,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.519394244781894,0.543424532542799
11.2,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.543424532542799,0.543424532542799
11.2,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.543424532542799,0.543424532542799
11.2,"25% subclinical","Mean incubation 4.5d","missed: had both",0.543424532542799,0.576814162564492
11.2,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.576814162564492,0.754892189346856
11.2,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.754892189346856,0.793593422607879
11.2,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.793593422607879,1
11.3,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.519747408823455
11.3,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.519747408823455,0.543760038382282
11.3,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.543760038382282,0.543760038382282
11.3,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.543760038382282,0.543760038382282
11.3,"25% subclinical","Mean incubation 4.5d","missed: had both",0.543760038382282,0.577172371806647
11.3,"25% subclinical","Mean incubation 4.5d","missed: had fever",0.577172371806647,0.75537148340326
11.3,"25% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.75537148340326,0.793997038655377
11.3,"25% subclinical","Mean incubation 4.5d","missed: undetectable",0.793997038655377,1
11.4,"25% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.520079229272559
11.4,"25% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.520079229272559,0.544075267808931
11.4,"25% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.544075267808931,0.544075267808931
11.4,"25% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.544075267808931,0.544075267808931
11.4,"25% subclinical","Mean incubation 4.5d","missed: had both",0.544075267808931,0.577508932547881
